Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Guinea,GIN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.1148047486,0.1695359485,0.1788315235,0.1857986304,0.1837345921,0.1796712779,0.1820401468,0.1805290063,0.1826994467,0.1798078298,0.1878977341,0.1911374745,0.193889744,0.18591796,0.1934558284,0.1934544187,0.2027555493,0.2053195695,0.2042723922,0.2125141963,0.2140038553,0.2159738499,0.209766847,0.1984332139,0.1983073505,0.1956719539,0.190947426,0.1848830282,0.185059487,0.1813191303,0.1750218177,0.1687470454,0.1591420972,0.1542529701,0.1630018036,0.1590285835,0.1566129821,0.1536102243,0.1462902035,0.1471492492,0.145443687,0.1449478972,0.1452430673,0.1446007207,0.141801846,0.1221192669,0.1192905732,0.1191930556,0.1916607623,0.1967684077,0.2257659225,0.2294234246,,,,
"Gambia, The",GMB,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.04983298408,0.05840163934,0.06692914412,0.07540031357,0.07435268355,0.07318174448,0.08085363882,0.07926896638,0.08617914075,0.1093873336,0.1065790562,0.119525938,0.1390952885,0.1272588086,0.1233185365,0.190010939,0.18457744,0.2060026494,0.2454017766,0.2506686263,0.2609010029,0.2521229971,0.2489162329,0.2396625225,0.2458276102,0.2354198653,0.2104727641,0.2234490769,0.2174815553,0.2039196683,0.2079861607,0.2085519595,0.2021208512,0.2072992455,0.2016337603,0.2030061572,0.1974313745,0.1920089529,0.2024916286,0.2151778828,0.2238044436,0.2228382381,0.2411625527,0.2335417986,0.2313685761,0.2240101295,0.2267641126,0.2577647837,0.2588336278,0.2662598488,0.2794107745,0.241098417,,,,
Guinea-Bissau,GNB,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.02974495747,0.04705708736,0.06402972826,0.07488458089,0.09111096618,0.1011483896,0.09961711266,0.07073971684,0.09085264991,0.08394702089,0.097878982,0.1011777398,0.08942484728,0.1463848881,0.1342215552,0.1460239286,0.1203875453,0.1274716598,0.1253107567,0.1318957207,0.172587853,0.1649616413,0.1615663051,0.1581318257,0.1745476418,0.1823912816,0.1897956501,0.1967677009,0.2142178903,0.2236848093,0.239557928,0.2376338999,0.2356794737,0.2466942727,0.241268588,0.239109577,0.2369714815,0.2140411181,0.1367389069,0.1509256232,0.1115051446,0.1118947997,0.1122250826,0.1386521949,0.1408595797,0.1453980902,0.144756166,0.1512568894,0.1456190478,0.1469710026,0.1458545976,0.1468106834,,,,
Equatorial Guinea,GNQ,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.08726969835,0.08624852999,0.08529890672,0.0983524273,0.09695818209,0.1088829256,0.09318256071,0.09088141054,0.1016137803,0.1506914052,0.1260548976,0.2316690943,0.3201385201,0.1117992066,0.2056918029,0.2616647079,0.2728291267,0.2829064406,0.3236329685,0.289929958,0.2659595204,0.2991104776,0.2918412581,0.2281816551,0.27338778,0.2099380739,0.2442838239,0.2884121297,0.2999904087,0.3210936624,0.3206753179,0.5166363117,0.5354198787,0.245396251,0.08464970902,0.2944514333,0.2529816059,0.6113755533,0.3398585618,0.9214878045,0.8564916669,5.637356172,8.772418191,10.25534109,8.607938621,7.528919929,7.359918726,7.204040865,6.562117562,6.533815076,6.421061876,8.907241536,,,,
Greece,GRC,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.128920482,1.169782628,1.20320119,1.445674897,1.553764446,1.991253557,2.165209851,2.249413986,2.553669959,2.903833843,2.748329714,3.149595925,3.552052128,4.17251217,4.041382514,4.29709731,4.670280089,5.049153465,5.09882429,5.37207897,5.333642555,5.213292152,5.326966418,5.640921404,5.765561878,6.100162266,5.93248835,6.346832663,6.773932665,7.352537262,7.284521642,7.176639815,7.260257729,7.238006236,7.410792356,7.458879643,7.563654136,7.852506913,8.185367878,8.050452819,8.47843382,8.636014274,8.591970187,8.760745127,8.867967195,8.980839448,8.827796219,8.892293442,8.829327935,8.544324727,7.797370479,7.568519083,,,,
Grenada,GRD,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.2448448159,0.2009094894,0.2777308924,0.1571223515,0.2338996024,0.2326309223,0.3091970741,0.3861544618,0.4251594203,0.503485351,0.4659959759,0.506169038,0.5074784164,0.5874782386,0.3936619038,0.515624155,0.521364904,0.528579507,0.5763781296,0.538223572,0.5356051413,0.6477725642,0.6696565726,0.6494931288,0.6332689963,0.6239702924,0.6590977173,0.7379680221,0.9722525315,1.059925055,1.142533702,1.178549583,1.244956328,1.268316006,1.438719153,1.536253279,1.564357713,1.70431644,1.737537265,1.915901854,1.876441645,1.908226885,2.011283056,2.113420793,2.000370165,2.101514313,2.237296507,2.301012675,2.505022418,2.425962147,2.487241705,2.408137432,,,,
Greenland,GRL,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,6.882676923,8.70504451,7.543542857,9.066758242,8.387287234,8.793316327,9.597580247,9.977040573,12.50497696,9.065412027,8.219137931,9.94440678,11.46412008,11.37518367,11.26028283,10.20254032,4.426961771,14.62346154,7.974979675,11.53330645,11.24936255,10.35388235,10.03974757,6.968003839,10.78529412,9.581071429,6.100242991,4.338040665,9.970492701,8.554122966,10.02489209,9.910810811,8.753056058,9.101068841,9.117945946,9.068924731,9.249499106,9.363946429,9.47798574,9.674081996,9.461120996,9.566086957,9.522319772,9.366951467,10.24499657,10.69152542,11.04479163,11.28207939,11.71815083,10.2217389,11.66377295,12.44034101,,,,
Guatemala,GTM,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.3260499254,0.3320990811,0.3173267373,0.3399220849,0.3849642001,0.4180262565,0.3584828191,0.3973173801,0.4173329974,0.4324156364,0.4239436116,0.4378449374,0.4722978814,0.4976748481,0.5057241818,0.5649259221,0.5167425116,0.5796121714,0.6113242935,0.6769691232,0.6336066444,0.5427467209,0.4830294662,0.4123515494,0.4323213813,0.4341222586,0.4446852821,0.4684964485,0.4725837016,0.4749721066,0.5553423485,0.5384257858,0.6255823172,0.5738483618,0.676691242,0.6918097035,0.62681398,0.6988754194,0.7859634721,0.7826531502,0.8483066494,0.8873014952,0.9041846422,0.8352818733,0.9023904171,0.9445994825,0.9285718257,0.9158444541,0.8110366382,0.8647365421,0.771619509,0.7480550565,,,,
Guam,GUM,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,,,,
Guyana,GUY,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.169858673,1.266364164,1.129605917,0.9954256593,1.020889367,1.657645773,1.782752456,1.969962172,1.957335149,1.98905706,2.272233492,2.130974083,2.193440496,2.502589056,2.129211875,2.467235097,2.333964485,2.491335113,2.660521425,1.946846332,2.274935356,2.285683637,1.788060845,1.597684167,1.816186949,1.854966322,1.383136271,1.75685534,1.911164121,1.646076969,1.583320144,1.563900867,1.466552679,1.461889681,1.926717642,2.028545676,2.094157298,2.178651339,2.247996788,2.268996162,2.168922069,2.146426827,2.126849835,2.108728589,2.193790574,1.935991488,1.735612911,2.095040757,2.083255358,2.085662452,2.282864015,2.357722028,,,,
High income,HIC,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,7.528170708,7.573803373,7.823508017,8.147331049,8.457216712,8.728554622,9.009657428,9.324565336,9.728743791,10.25170302,11.0385643,11.13786352,11.57325675,12.06735805,11.68460194,11.19264173,11.69166761,11.8430335,12.04758015,12.28048886,11.94031855,11.35834372,10.85609331,10.75214523,10.95666531,11.00159479,10.96374837,11.19744292,11.52270578,11.70893004,11.44105435,11.46656484,11.5136066,11.46948471,11.34112246,11.2627014,11.44223599,11.39074634,11.33104504,11.43938974,11.6998575,11.60059743,11.60278144,11.73397295,11.8301301,11.79263845,11.7752879,11.76554053,11.56612793,10.84736221,11.2286405,11.07042791,,,,
"Hong Kong SAR, China",HKG,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.9609823108,1.064878003,1.115011194,1.242378614,1.20538264,1.336178604,1.42340092,1.627238638,1.631620691,2.008171019,2.122025006,2.264397202,2.251635464,2.191589259,2.463731254,2.469816882,2.768511952,3.104833868,3.375132726,3.222395683,3.291036717,3.605876259,3.742575933,3.931746272,4.139887364,4.217970749,4.651619303,5.057252482,5.238943777,5.337148183,4.848835305,5.022999478,5.763015602,5.953204542,5.20758475,5.136456685,4.563023231,4.754617293,5.9955733,6.471437675,6.07131958,5.655360201,5.479212793,5.952582457,5.663078352,5.951097722,5.622615683,5.778084525,5.543874932,5.305811582,5.166229891,5.695268539,,,,
Honduras,HND,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.307669104,0.3562284778,0.3274094899,0.3217330034,0.3164580307,0.3195286821,0.3333314051,0.3524985842,0.4798910744,0.4492750802,0.5164003836,0.4811667975,0.5400114577,0.5159514922,0.5168032561,0.5368813621,0.5549328946,0.6054397536,0.6005265677,0.548496672,0.5658044777,0.4858905051,0.4559700188,0.5020049539,0.4834190266,0.4499985369,0.4232703318,0.4834574104,0.5407677571,0.5723434705,0.5287328309,0.5353868738,0.5939915325,0.5357721883,0.6116729212,0.6938994151,0.6918158463,0.710112081,0.7768139767,0.7754361984,0.8058721016,0.8967059177,0.9372035794,1.021577338,1.090866136,1.097939139,1.00008677,1.230602978,1.194640242,1.058414368,1.080473355,1.103745053,,,,
Heavily indebted poor countries (HIPC),HPC,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.1198920564,0.1233772159,0.120687079,0.1245837991,0.1322446701,0.1507045491,0.1533007125,0.1628540456,0.1819383812,0.1955056028,0.2064835102,0.2160159945,0.2156807222,0.2253414458,0.2241348202,0.2178827657,0.2066695915,0.2084579629,0.2113175899,0.2091376581,0.2203689722,0.2108984995,0.2101950334,0.2062954979,0.1951011209,0.2021651797,0.1741140315,0.1881145661,0.1982722944,0.2040305811,0.1761421398,0.1684450278,0.1679246185,0.1673980404,0.1700126099,0.17696436,0.183162385,0.1849715242,0.1722210639,0.1693066708,0.1672137128,0.1677031784,0.1700317672,0.1828232075,0.1898785331,0.1852732275,0.1925986297,0.2014421156,0.2052955,0.207488724,0.2214672567,0.2301933176,,,,
Croatia,HRV,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3.752317226,3.540551724,3.629147097,3.772242664,4.120683133,4.220418635,4.536293268,4.499603865,4.438345911,4.665514189,4.927324775,5.302283784,5.191956522,5.201658487,5.219693694,5.5005,5.269158157,4.866616935,4.728821777,4.801530011,,,,
Haiti,HTI,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.07398193556,0.07532327103,0.07566283067,0.06076322723,0.07182234137,0.07126001461,0.06984790758,0.05856600708,0.05822903234,0.06822755094,0.08177203646,0.0841553907,0.08046023445,0.08500994324,0.09370995898,0.09416544415,0.1288081001,0.132498711,0.1385918852,0.1357107504,0.1321422394,0.131714396,0.1385454719,0.1467596351,0.1463196658,0.1476174917,0.1292078415,0.1368823875,0.1501601857,0.1491828775,0.1399710383,0.1377012507,0.1231107623,0.08813612753,0.03917882566,0.1153586163,0.1298208234,0.1686142451,0.1491934839,0.1583838981,0.159990488,0.1805538619,0.2067028805,0.1932245722,0.2179487151,0.2240559604,0.2244749151,0.2501720736,0.2501310132,0.2296305483,0.2119607181,0.2179620479,,,,
Hungary,HUN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,4.544465241,4.883326797,5.02503803,5.579045568,6.166240754,6.04003721,6.065040728,5.758242269,5.962915575,6.06091396,6.77148766,6.682458042,6.677025672,7.004242405,7.071735479,7.152381214,7.54942716,7.814048438,8.253547228,8.055706328,8.109349235,8.08620576,8.114608938,8.338813278,8.516383853,8.085937427,7.85827798,7.956129524,7.38591771,7.259329314,6.710469301,6.418858426,5.823721681,5.977294089,5.693705766,5.844711547,6.018705804,5.917168052,5.762720948,5.74324842,5.465860201,5.590715986,5.52182927,5.83089647,5.684910755,5.751848927,5.698187039,5.572459521,5.463501182,4.867185924,5.074749628,4.862989931,,,,
Indonesia,IDN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.2438052917,0.2887198646,0.2484469793,0.2396813493,0.2293611382,0.2461387971,0.2269919576,0.2319154781,0.2535052772,0.2986733016,0.3119518554,0.3306214785,0.3580079966,0.3954702496,0.4021566681,0.4128050189,0.4612389481,0.6002977437,0.6677801754,0.6601457128,0.6426495409,0.6634071194,0.6822242083,0.6640976324,0.6944020641,0.7347680455,0.7229172663,0.7184145272,0.7552094455,0.7348063224,0.8243416533,0.9735445339,1.078897628,1.145267204,1.141660103,1.142077453,1.266918319,1.37369341,1.021663214,1.159817226,1.245241619,1.375191469,1.411135411,1.437952342,1.512238393,1.511534344,1.505337668,1.616659186,1.752149102,1.90009103,1.80860092,2.303780983,,,,
Isle of Man,IMN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,,,,
India,IND,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.2681614074,0.2842917282,0.306519469,0.3225329926,0.3089004466,0.3333306495,0.3378539821,0.3317634324,0.3532810801,0.3519906809,0.352279914,0.3633376002,0.3757311117,0.3780313066,0.3819146999,0.4056620798,0.4146381211,0.4849859625,0.4775759762,0.4871744921,0.4999519247,0.5252840216,0.5455534189,0.5784526487,0.5847140881,0.6271247209,0.6576509629,0.6871494844,0.7261538794,0.7774338185,0.7932177409,0.830433563,0.8644982228,0.8808211465,0.9175978771,0.9575091976,1.023418661,1.046223539,1.054613051,1.105715817,1.126420999,1.123105104,1.125301008,1.156575887,1.197178135,1.233151431,1.294535658,1.365786853,1.497886363,1.619048654,1.584869945,1.662873483,,,,
Not classified,INX,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,,,,
Ireland,IRL,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,3.952726791,4.377964877,4.626338041,4.718965523,4.964723099,4.772847809,5.231136458,5.655047288,6.112609971,6.313294461,6.564577902,7.518940192,7.261912179,7.407792738,7.427501195,6.914247464,6.885427958,7.180491439,7.080434952,8.118213561,7.693307548,7.541085143,7.329160881,7.323345582,7.22723581,7.553554723,8.058782831,8.530299088,8.465951139,8.549696683,8.891027651,8.89089803,8.71812007,8.74540281,9.099106057,9.132847914,9.597180489,9.913613438,10.38755637,10.69008513,10.83667002,11.38728269,11.09347735,10.80963343,10.76605142,10.45998114,10.13026328,10.16503468,9.527000515,8.891436541,8.810150532,7.880759326,,,,
"Iran, Islamic Rep.",IRN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.706877306,1.625488091,1.62374324,1.745819344,1.9565918,2.154490246,2.503897575,2.581574456,3.048311127,2.993535262,3.227174809,3.479508065,3.537769713,4.203392327,4.538511405,4.266554417,4.650696692,4.717541973,4.519131229,4.405604205,3.12956378,2.810002428,3.300025323,3.43757291,3.319743906,3.402987173,3.019342807,3.122878343,3.323853491,3.495811172,3.758908335,3.980517853,3.940709322,4.042862921,4.467541596,4.534732552,4.51380999,4.324781919,4.860891286,5.907867403,5.659871345,5.969319787,5.940885769,6.112766056,6.455102946,6.693014451,7.189315694,7.266882331,7.533279752,7.59209277,7.698029098,7.802145093,,,,
Iraq,IRQ,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.133839678,1.166516796,1.176904102,1.190893195,1.117409692,2.30594209,3.202363912,2.055756315,2.129157724,2.360357896,2.410655716,2.81427722,2.787998335,2.798342259,2.735264717,2.837671513,4.04372286,3.507796367,3.290803039,3.996996284,3.336820729,2.286935474,2.121058044,2.613795151,2.644239371,2.868125656,2.996115038,3.245533263,4.077842402,4.29676645,3.006870115,2.641446241,3.339282339,3.511820781,3.827487983,3.853134662,3.332500184,3.174299268,3.259873424,3.1580745,3.073001789,3.517985725,3.498262353,3.555056635,4.334412605,4.201798657,3.563542432,2.186766827,3.194050322,3.47996689,3.610434779,4.20163513,,,,
Iceland,ISL,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,6.913193297,6.103849097,6.57485552,7.031677377,6.927178635,7.265879991,7.650130388,7.269387324,7.916823831,6.220785862,6.798114832,7.152587604,7.101254202,8.255702558,8.093643853,7.418820162,7.745282847,8.597153278,8.612332634,8.804633752,8.181464727,7.596047756,6.8366202,6.530059879,7.578628956,6.744466767,7.343650794,7.532101733,7.400368383,7.526825969,7.842665191,6.856146503,6.967183412,7.49459854,7.553975062,7.280037238,8.222645733,7.763336874,7.667265104,7.456127132,7.693782116,7.373427894,7.550227286,7.485457013,7.64601779,7.427079472,7.496188056,7.414833454,6.677481144,6.447492771,6.168528586,5.896828979,,,,
Israel,ISR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,3.059851846,3.235686957,3.463899695,3.451203447,3.696632323,5.050530628,5.172018258,4.933417486,4.926836247,5.150624609,5.57448117,5.294388074,5.379353875,5.890915802,5.758395321,5.686768741,5.550839513,5.506082203,5.739004065,5.551834126,5.453220474,5.362384985,5.97399876,5.831467966,5.709022602,5.875169856,6.193553617,6.268060426,6.765210491,7.028822488,7.840769957,7.480709638,8.408403084,8.628358297,9.021132432,9.282899729,9.387829234,9.64001268,9.625337632,9.157621551,9.582362538,9.877379717,9.104987976,9.401973781,8.677687032,8.230259015,8.872604307,8.750116433,9.340594762,8.612962755,9.036666273,8.952413531,,,,
Italy,ITA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2.178444772,2.46455581,2.878496387,3.215100133,3.405053435,3.641502446,4.079440621,4.431482557,4.686612774,5.043311221,5.513392312,5.762318227,6.049321454,6.471435784,6.521514722,6.174325442,6.592316217,6.365348831,6.646489957,6.880001916,6.892484981,6.690421638,6.537992115,6.388587127,6.498251684,6.575619372,6.47489765,6.778406129,6.883012515,7.215357675,7.361704582,7.468379928,7.404168932,7.248012993,7.16667249,7.573033273,7.48906561,7.566965198,7.734648761,7.765755082,7.912673166,7.904432663,7.932323042,8.17175128,8.216487201,8.166090128,8.072145596,7.917347216,7.60176497,6.795651486,6.83837457,6.702557614,,,,
Jamaica,JAM,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.9026791234,1.289731615,1.262774901,1.404915821,2.344241259,1.700154545,1.974241851,2.144633462,2.129374472,2.315557288,2.672260032,3.035152448,3.266688725,4.242373011,3.827924236,4.067765027,3.573933757,3.61643227,4.383886128,4.057131152,3.962698078,3.429068122,2.826795146,2.878549179,2.25659064,2.183285881,1.948260553,2.290119969,1.921891445,2.833359299,3.332520502,3.397173865,3.341555498,3.447637139,3.508988204,3.912452419,4.063043767,4.19508427,3.805001212,3.796215188,3.985086057,4.078579006,3.93866406,4.085163419,4.067723683,4.026818344,4.530808785,5.062906364,4.476814921,3.204231319,2.672410756,2.872655693,,,,
Jordan,JOR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.8819917062,1.098309385,1.112048691,1.221853887,1.171644998,1.261343972,1.319801048,1.107199847,1.109071335,1.225297021,1.033471485,1.053142429,1.174026879,1.304114244,1.275689903,1.377657459,1.573296331,1.625692094,1.801651768,1.807899445,2.167245759,2.586191794,2.666620899,2.998227938,3.274182858,3.230122163,3.382353134,3.395131764,3.15949118,3.021435209,3.281791483,2.763955994,3.285859898,3.098079877,3.35727801,3.231680334,3.28037526,3.244519352,3.186529798,3.113032265,3.232800292,3.254583689,3.351833069,3.382956623,3.637192628,3.891994271,3.815375723,3.892422364,3.689815762,3.70109721,3.50324049,3.601147064,,,,
Japan,JPN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2.516537519,2.981979388,3.059736351,3.359320776,3.673035072,3.912905535,4.206264706,4.863557846,5.566593157,6.338523165,7.368088744,7.545561028,7.961462468,8.472958752,8.313879441,7.77267069,8.059719431,8.213496439,7.866857247,8.24734789,8.114017015,7.901592054,7.599902312,7.411085746,7.833248279,7.580675398,7.53411367,7.418518417,8.066694192,8.329948098,8.857976193,8.875684081,9.039760563,8.899017746,9.394000584,9.436899776,9.585223137,9.53044157,9.167558022,9.459557462,9.613881066,9.45490681,9.547061619,9.688100417,9.856908399,9.686111315,9.62737359,9.771475965,9.4229613,8.598621998,9.127185047,9.291834303,,,,
Kazakhstan,KAZ,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15.89544637,13.5394831,12.39428397,10.54217873,9.031502525,8.450716634,8.298092069,7.803452018,8.584553321,9.954577347,10.22587952,10.31697607,11.46729421,11.68198846,12.57715649,14.2211715,14.65957764,13.30972781,15.14647827,15.81009754,,,,
Kenya,KEN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.2994968811,0.2872572697,0.3042739849,0.3206619576,0.3073052658,0.2596494872,0.2732748927,0.2661462335,0.2685065581,0.2881578532,0.2740685464,0.3161348178,0.3204749749,0.3128557416,0.3808786449,0.3689774638,0.3293389228,0.3480916849,0.3530450818,0.3217115645,0.3809482302,0.386201414,0.2673017848,0.2555053137,0.2280429417,0.1917364848,0.2040845998,0.2447517883,0.2186904025,0.2290637675,0.2483638627,0.1997368417,0.2213700143,0.2457944585,0.2464136376,0.2759657451,0.3317982302,0.2865733233,0.3394794534,0.3357043474,0.335350781,0.2940433314,0.243741462,0.2013233017,0.2213779123,0.2422256729,0.2638630062,0.2639217311,0.2678018155,0.3145011402,0.3079754167,0.3275691711,,,,
Kyrgyz Republic,KGZ,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,2.40546884,1.838898975,1.340069987,0.9729563196,1.207438424,1.167312197,1.221051793,0.9424320304,0.9245355626,0.7645299387,0.9713615325,1.056481074,1.121356201,1.016440747,0.9915178982,1.120619163,1.069343449,1.180486133,1.129467501,1.199591629,,,,
Cambodia,KHM,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.04101237774,0.048708101,0.05111059194,0.0628851941,0.05388036896,0.06237169865,0.07123637861,0.06243603875,0.07230917338,0.1949846603,0.1671046832,0.03478876674,0.01600619383,0.01716267412,0.009699027307,0.009711350177,0.009868795083,0.01015501139,0.007352357787,0.004317227321,0.042574537,0.04438609499,0.04857615917,0.05095788172,0.05494359808,0.05398869827,0.05415504348,0.05303339658,0.05326977602,0.05170383617,0.05006640133,0.04955614281,0.04935275433,0.04763721569,0.05205560888,0.1450415584,0.1467177673,0.1358299909,0.1675765573,0.1589361473,0.1620370875,0.1808626816,0.1740685054,0.1844696512,0.1865334577,0.2084014199,0.2217764259,0.2537494446,0.2852824025,0.2921811747,0.2915507311,0.3080731516,,,,
Kiribati,KIR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,null,0.1735406166,0.2539942741,0.413211034,0.4036412469,0.236809816,0.231790312,0.4542113955,0.6682257183,0.2186947101,0.4298860905,0.5639369473,0.485943623,0.6840779778,0.6068735979,0.5982163896,0.5895498392,0.3872568864,0.3815552164,0.4387188296,0.4943714189,0.4878194789,0.4213697101,0.35625,0.3505289319,0.3437490235,0.2798424884,0.3271089174,0.3183896735,0.3104864316,0.3038488627,0.2985427013,0.2942505985,0.2905628483,0.2869551608,0.2830676599,0.4647242957,0.365831151,0.4046667321,0.3535778423,0.3910030093,0.298970393,0.461822928,0.4537753679,0.4859903915,0.6751833119,0.7391811749,0.5330495276,0.5587837906,0.4010997753,0.6073084717,0.5956220978,,,,
St. Kitts and Nevis,KNA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.2148758716,0.4297685321,0.2877997096,0.3628322087,0.3671846838,0.4470951617,0.4550098232,0.464343752,0.7112868812,0.5637325954,0.5719219286,0.6593841313,0.6617939,0.6620029787,0.8272610373,0.745358869,0.8307281048,0.834433168,0.7551482702,0.8439585731,1.188242102,1.279840849,1.543602816,1.206845483,1.213836478,1.22183878,1.407103629,1.330133243,1.60813741,1.61565575,1.616486665,1.788387915,1.773210832,2.015991013,2.077473267,2.223046073,2.366297158,2.339660476,2.312991372,2.284836886,2.254435271,3.967240782,4.218983701,4.614416644,4.695068561,4.776002768,4.710907704,4.941167146,4.880433719,5.034263395,4.973200642,5.050964187,,,,
"Korea, Rep.",KOR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.5018372506,0.5613145832,0.6517136668,0.774109781,0.7939619045,0.8711219992,1.0196641,1.166635088,1.207655726,1.348027309,1.668191979,1.782608723,1.800808443,2.143330254,2.181664351,2.319371413,2.602807792,2.903242644,3.067572142,3.549056094,3.537650534,3.60873747,3.608409089,3.781078933,4.056610689,4.370304926,4.426967249,4.628848877,5.280829355,5.555998042,5.760374252,6.039462229,6.498142885,7.284858219,7.706677234,8.311071381,8.869490025,9.35798162,7.882070871,8.577710247,9.52093176,9.506313358,9.777628886,9.741365604,10.03918357,9.616547001,9.72993278,10.19958174,10.36983266,10.3465061,11.46958747,11.84075687,,,,
Kosovo,KSV,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,,,,
Kuwait,KWT,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,29.78819829,33.8773007,42.63711768,44.60949,58.73273044,73.4581841,65.88655742,43.4283027,35.11122237,38.668925,33.38106784,33.59260676,31.88302007,26.15676773,19.55823376,16.00843903,16.56204285,14.58181329,16.83308713,13.43107034,17.82452819,17.36063559,13.93786174,13.62347931,17.11054333,16.80380794,19.37281956,16.40824526,16.43575971,17.467149,23.46608417,5.077246887,null,null,null,33.48846173,30.62053561,32.56958552,29.29660291,29.15154504,27.75902294,28.96529435,28.51232265,28.5890492,29.32795622,31.60748832,30.87219115,29.63684934,30.58126375,29.72170379,29.69343348,28.10266175,,,,
Latin America & Caribbean (developing only),LAC,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.900351908,0.9084718968,0.9248453846,0.9333075102,0.988551076,0.9694248158,1.027708368,1.06636797,1.133007291,1.192950553,1.283784325,1.364037483,1.424570901,1.551242065,1.614162554,1.670593711,1.730117998,1.765556419,1.906432193,1.97917975,2.028857796,1.992478258,2.022434191,1.873380182,1.839713655,1.861466534,1.894318764,1.94817362,1.929928952,2.065334083,1.885410457,1.903778871,1.925609908,1.940891129,1.98580625,1.947676593,2.028047121,2.08878141,2.13702553,2.124703269,2.120040955,2.14189049,2.097810355,2.096367311,2.121109066,2.194076981,2.200341489,2.26156096,2.317946458,2.227560493,2.346971026,2.384175607,,,,
